milhas_por_ano,ano_do_modelo,preco,vendido
21601,2000,62788.21,0
16424,2011,41012.48,1
25135,2011,48566.33,1
13315,2006,99795.84,1
10967,2007,79744.27,0
10524,2005,99763.6,1
18773,2011,49979.27,1
13123,2015,53177.21,0
12858,2004,19864.0,1
22179,2001,82149.32,0
13361,1999,47306.02,1
7896,2002,76803.04,1
24380,1998,99764.22,0
16386,2014,66158.24,0
12891,2013,56074.06,1
10699,1999,34577.13,1
8935,2002,107190.69,1
17885,2002,62413.9,0
22819,2002,28720.22,1
17262,2000,86909.86,0
19112,2001,37434.39,1
17756,2016,83205.39,0
11022,2003,93192.73,1
18674,2009,103720.49,1
24691,1998,41478.58,1
13124,2001,41809.52,1
13444,2011,73078.21,1
10602,2003,27499.99,1
14794,2000,92680.66,1
7369,2002,86884.5,1
7804,2002,54644.38,1
14786,2001,70524.96,0
10363,1998,41990.12,1
14739,2008,84495.47,0
11444,1998,73752.64,1
18290,2002,71814.57,0
19986,2005,82287.29,0
20363,2002,60212.66,0
10127,2010,69577.22,1
20660,2009,42972.59,1
13709,2006,108779.77,0
11615,2004,111145.53,1
11617,2007,94155.74,0
13224,2002,64696.69,1
19197,2000,76643.03,0
12143,2002,82002.76,1
5537,2017,62032.92,1
28473,1998,88764.25,0
14718,2001,43298.56,1
13411,2000,97270.65,0
11975,1999,38924.56,1
5392,2004,53310.17,1
10738,2012,110193.45,0
12117,2004,68947.67,0
17537,2006,86198.42,0
13350,2001,55614.57,0
9326,2002,40233.3,1
26499,2002,55643.65,0
16775,2001,46319.21,1
14853,2000,33498.54,1
15080,2000,22383.83,1
8272,2005,54277.35,1
17122,1998,90925.41,0
17118,2003,70850.88,0
10746,1998,20869.72,1
12622,2003,78153.71,0
8451,2002,86381.14,0
18377,2003,46586.74,0
8693,2000,8243.8,1
16056,2002,89753.56,0
9294,2002,81667.75,0
6766,2003,79424.65,1
10382,2008,48978.88,1
21467,2003,49681.33,1
8468,2012,75489.49,1
9075,2005,77193.37,0
15940,2011,84471.82,0
10627,2010,108354.83,1
12635,2009,93446.26,0
17104,1999,85496.21,0
26035,2001,44475.17,1
16097,2000,89365.59,0
16080,2006,43039.75,0
10564,1999,41693.29,1
22523,2004,41085.9,1
15942,2011,97000.17,0
11564,2005,83954.28,0
8275,2007,86652.28,0
13327,2009,65302.48,1
11060,2001,56703.28,1
14354,2009,39960.44,1
10494,1998,51861.22,1
27386,2009,92526.86,0
19136,2000,49887.4,0
22866,1999,47630.88,1
7186,2005,29607.09,1
13415,2014,55315.98,1
13203,2006,32344.52,1
8617,1998,56252.01,1
13577,1999,46716.0,1
13959,2008,32422.68,1
12262,2001,28275.36,1
18681,1998,48904.95,1
13019,2001,82852.26,0
25083,2013,91791.08,0
18755,1998,68809.44,0
20763,1999,43561.22,1
10722,2000,83561.14,0
13821,2000,4915.15,1
16385,2001,61668.25,0
16033,2009,78825.5,0
9972,2002,66553.31,0
11545,2015,81649.21,1
14402,1998,70483.0,0
7712,2011,101080.67,0
15226,1999,57117.89,1
14072,2003,44153.81,1
15574,2008,95276.72,0
22237,2000,74349.87,0
22616,2005,55908.12,0
10834,2003,25284.97,1
7946,2001,84567.64,1
23307,2013,71669.13,0
17825,2005,57706.18,0
15297,2000,53448.07,1
10070,2006,55514.12,1
12351,2005,58313.49,1
7471,2005,92872.94,1
13948,2002,80974.42,0
12718,2003,14530.12,1
12271,2003,68962.35,0
8891,2004,40387.48,1
13905,2000,51145.5,1
11429,1999,36824.83,1
11742,2002,75348.96,1
9872,2005,50971.03,1
16924,1999,28211.25,1
11036,1998,97211.67,1
9184,2010,45502.34,1
11643,2011,67249.47,0
23318,2016,94990.17,0
11573,2000,101916.21,1
9084,2005,38974.32,1
13012,2005,72781.72,1
13716,2001,75300.79,0
9892,1999,87152.6,0
13421,2004,88660.42,1
9875,2006,58874.6,0
14433,2003,54395.82,1
12942,2001,74705.55,1
8232,2003,27962.94,1
9145,2012,47869.11,1
14441,2011,80903.22,0
7654,1999,33463.5,1
9113,2011,115815.59,1
12143,2007,102146.56,0
14407,2001,68763.17,0
9350,2000,86235.49,1
13613,2010,89468.86,1
15543,1999,30266.4,1
20713,2009,81979.77,0
11475,2007,76646.49,1
16201,2001,41608.23,1
8473,2012,99951.35,0
20703,2008,93900.55,0
10142,2010,68520.96,1
22271,2001,51648.55,1
11293,2005,87399.62,1
13242,2013,69127.22,1
20433,2003,42925.04,1
12618,2009,108375.54,1
17992,2001,59602.18,1
14914,2015,67426.06,1
19255,2007,71977.2,0
8826,2002,48848.27,1
21516,2004,35169.94,1
14117,2016,109927.01,0
13712,2003,53208.33,1
18096,1999,63979.91,0
11138,2016,71872.7,1
16962,2007,40841.15,1
12237,1998,83668.67,1
11431,2007,63569.95,0
11126,2001,18881.79,1
13074,2002,80609.54,0
9753,2007,74300.13,0
6773,2007,88600.58,1
26902,2002,39005.4,1
17765,1999,8306.22,1
12295,1998,73404.82,0
16441,2003,84985.22,0
13342,2003,86221.26,1
20887,2000,78978.89,0
32244,2010,91505.64,0
11892,2002,71017.17,1
17887,1998,64947.45,0
11607,2010,87422.57,1
8559,1998,77154.03,0
10822,1998,21821.53,1
14114,2001,65230.06,0
17262,2002,53268.87,1
24077,2001,63916.36,0
17004,2000,101219.99,0
12373,1998,43573.8,1
22974,2001,37112.06,1
21152,2002,98751.05,0
24094,1998,21467.96,1
15783,2001,56213.86,1
6058,2013,44277.78,1
17455,2011,31847.79,1
13188,2009,39623.84,1
18636,1998,86193.15,0
28479,2003,64309.38,0
11214,2006,110425.7,0
18808,1998,46060.78,1
8047,2009,41428.46,1
16131,2005,96296.87,0
24714,2012,61374.57,0
22191,2007,95837.76,0
9516,2006,72857.54,0
22043,2010,85535.85,0
9831,1998,49943.79,1
14716,1998,47931.79,1
16917,2013,108165.96,0
28400,1998,91137.31,0
22953,2009,79217.68,0
15985,2004,77303.53,0
9314,2003,31849.39,1
10134,2005,97757.39,1
10121,2012,86580.7,0
25368,2000,85157.47,0
7398,2006,103330.5,1
12203,2004,91351.77,0
9829,1999,92352.86,0
16768,2009,29982.14,1
10503,2007,35472.83,1
12592,2007,50000.23,1
20150,2007,103269.85,1
19456,2005,31177.41,1
13800,1998,87943.05,0
20645,2008,111697.23,1
17998,2017,101381.07,0
9547,2008,38779.38,1
11136,2008,55387.53,1
13321,2013,81830.71,1
11814,1998,82032.74,1
12977,2008,42798.19,1
15976,1998,70119.01,0
7681,2003,100427.47,1
10451,1998,94193.57,1
10760,2000,89513.44,1
8088,2007,111904.27,1
15211,2005,19693.91,1
10912,2014,66841.71,0
17043,2008,75396.39,0
13221,2013,38228.22,1
5856,2010,62966.95,0
11092,1998,55592.36,1
9157,2000,41088.66,1
13455,2002,25651.72,1
8773,2015,37259.5,1
19665,2009,84818.57,0
19404,2002,23291.98,1
21254,1999,50665.52,1
11120,2002,82730.68,1
16095,2002,104198.63,1
7848,2003,66631.71,1
11006,2009,36748.82,1
16100,2002,68771.23,0
26607,1999,67724.58,0
7005,2000,27296.27,1
19004,2000,78497.57,0
10725,2001,105664.81,1
16887,2001,31509.63,1
11976,2000,24828.16,1
12841,2006,75772.6,1
12809,2001,53621.98,1
21121,1999,30007.28,1
21759,2009,53401.99,0
8730,2002,101963.33,0
9599,1998,68959.95,0
11114,1999,19093.59,1
16518,2008,96837.42,0
15588,2001,35227.77,1
15018,1998,4804.11,1
19497,2007,55982.75,0
4189,2003,48143.58,1
16966,2009,104790.32,1
11643,2012,39652.39,1
11411,2005,85108.93,0
9962,2000,68848.02,1
12540,2001,55685.72,1
13087,2000,16053.99,1
8885,2000,61566.15,0
16050,2002,76762.48,0
9832,2011,81952.74,0
10265,2004,86997.73,0
14240,2015,42871.57,1
11374,1998,74459.05,0
33669,2004,32955.73,1
20421,2014,106854.88,1
10335,2010,63250.05,1
23552,2003,85362.31,0
7449,1998,38080.75,1
12077,2005,45418.09,0
15628,2005,91600.66,0
9540,2002,29252.65,1
20065,1998,55324.39,1
13939,2002,80521.99,0
12973,2002,93156.31,1
23011,2007,44466.09,1
19996,2009,49914.02,1
11357,2003,60501.22,1
12175,2012,100065.2,1
13063,1999,10981.32,1
11041,1998,99940.88,0
13688,2000,18644.99,1
11505,2005,56541.46,0
13429,2009,60417.82,1
12692,1999,70449.22,1
19558,2008,83802.42,0
12264,2000,40309.41,1
8242,2002,81505.98,1
6445,2012,79851.6,1
14827,1998,21285.89,1
11953,2013,57520.54,1
9364,2009,91993.47,0
14687,2002,55727.82,0
5165,2004,91250.5,0
16458,2003,90058.35,0
10959,2005,83707.02,0
9808,2003,79590.58,0
12319,2008,43418.21,1
5302,2014,38688.33,1
9153,2006,51222.57,1
14542,1998,39918.35,1
15582,2002,85735.87,0
14246,2000,74214.0,0
10053,2008,96918.87,0
13657,2010,77336.38,0
11955,2009,91627.57,1
12646,2008,95226.32,0
9006,2002,69037.15,0
24051,1999,59141.77,1
8231,2003,82374.95,0
14579,1999,37290.9,1
12971,2006,108330.25,1
9473,2000,95511.85,0
10689,2001,29667.92,1
21635,2003,65864.63,0
17954,2003,61920.18,0
34889,2001,63301.05,0
8923,2001,34928.14,1
17583,2000,89910.65,0
20806,1998,4361.57,1
15646,1998,62169.19,0
14670,2014,90804.53,0
17622,2015,83137.12,0
13141,1998,113420.96,0
23315,2013,106410.2,1
19620,2004,79414.32,0
9777,2002,70993.48,0
11574,2011,45331.47,0
22333,2004,82348.02,0
10501,2000,28773.99,1
14724,2013,50306.99,1
21327,2006,50443.27,1
4358,2005,77324.39,1
14422,1998,56420.28,1
14596,2005,97634.32,0
7002,2001,47308.96,0
15741,1998,72839.93,0
11173,2016,43874.36,0
13521,2010,100100.2,1
7600,2007,72140.26,0
11464,2000,109251.52,0
5578,2001,28217.52,1
10619,1998,38602.4,1
12143,2002,34675.72,1
12238,2000,71004.58,1
15811,2008,61929.79,0
14875,1998,56083.64,1
19527,2000,96431.13,0
28297,2008,47149.78,0
13425,2004,81661.58,1
9264,2005,101898.02,1
18952,2009,53354.29,1
8569,2010,24340.38,1
20255,2002,79815.46,0
15978,2000,61779.54,0
9783,2003,62103.87,1
11580,1998,36703.53,1
17415,2007,48058.44,1
14078,2005,70633.1,1
11600,2011,55871.02,1
10628,1998,39691.88,1
19395,2005,81867.28,0
15661,2002,112343.88,1
34137,1998,86535.16,0
8884,2000,69770.4,0
20699,2005,29440.56,1
22589,2005,76247.22,0
15891,2000,68132.26,0
9760,2007,68765.53,1
15942,2005,102024.92,0
18394,1998,63542.9,0
30104,2006,42413.2,1
12708,2002,46778.7,1
11639,2008,71421.62,0
13099,1998,28583.85,1
10182,2005,32938.29,1
10208,2002,26813.2,1
7654,2008,71193.73,1
11185,2014,92821.44,0
16907,2003,57145.76,0
25416,2000,89656.84,0
14406,2010,69662.91,1
19857,2007,95877.61,0
2102,2011,56235.75,1
8566,2009,25649.33,1
10446,2000,100001.14,1
14306,2010,108125.03,1
20513,2000,75821.29,0
12189,2000,78505.12,1
14957,2010,73498.68,0
21117,2005,68659.54,0
17675,2001,65492.99,0
19899,1998,41554.98,1
19576,2005,72151.58,0
11862,2001,107803.12,1
16952,2001,34379.5,1
18237,2004,36282.56,1
11528,2003,34617.19,1
22786,2006,87896.31,0
15807,2012,33808.02,1
18428,2000,79115.78,0
7044,2002,57031.56,1
15519,2001,65244.16,0
18019,2011,69321.14,0
11328,1999,54838.69,0
8215,2010,84411.52,0
9470,1998,23222.48,1
10945,2003,68428.16,0
14743,2001,86684.16,1
15649,2012,96825.19,0
13123,2001,51647.99,1
26013,2008,57542.36,0
7146,2006,64212.71,0
10061,2000,67091.4,1
11932,2002,80151.25,0
14223,2007,110449.62,1
10244,2005,98013.3,0
12282,2009,95504.92,0
15861,2012,107340.7,0
9710,2009,90017.47,0
12727,2007,92893.33,0
17909,1998,46326.51,1
19389,1998,67440.39,0
19828,2001,86246.27,0
16417,2006,47614.18,0
14122,2006,55452.88,0
12784,2000,81076.3,0
9736,2007,24550.64,1
19735,1998,104913.83,1
16673,2000,9595.83,1
26608,2002,78530.24,0
10959,2011,30112.99,1
19147,2000,55222.31,1
20936,2015,112833.53,1
14926,2006,58095.61,0
16391,1998,32638.06,1
9734,2002,33522.5,1
11712,2012,66295.64,0
6740,2002,39236.86,1
13166,1998,59884.42,1
12354,2006,112353.43,0
14238,2005,85773.48,1
12636,2003,11991.62,1
17370,2008,71615.86,0
19088,2000,89228.48,0
15264,2001,31325.38,1
10393,2006,60405.02,0
22579,2007,29106.27,1
12163,2015,52514.49,1
21075,2004,96408.87,0
14024,2004,96690.85,0
8806,2000,28938.04,1
16802,2002,87290.64,0
14921,2007,35260.41,1
11453,2012,85543.34,0
7523,2008,34514.62,1
11241,2001,51012.52,1
9240,2016,58838.82,1
14162,2013,40384.93,1
11365,2006,52228.68,0
16724,2000,32272.53,1
21683,2006,47829.89,1
17723,2003,49480.69,1
12206,1998,97571.26,1
10389,2011,51368.95,0
9967,2000,18483.25,1
14305,2012,58658.49,1
10888,2007,41637.45,1
10793,2005,83844.43,1
7499,1999,47517.26,1
12687,2001,97892.15,1
17626,2003,81389.27,0
11837,1998,2789.88,1
15409,2017,81359.97,0
11263,1999,103815.34,1
15608,1999,74884.92,0
9226,2001,61092.12,0
19413,2010,98623.84,0
9571,2006,77959.57,0
11841,2010,80890.99,1
11391,2004,91252.99,1
16446,2003,88513.57,0
10590,2000,55441.73,0
18972,2002,86376.64,0
20273,2005,52641.19,0
15030,2005,78059.2,0
3868,2011,79237.06,0
11447,2005,86603.8,0
11069,2014,109757.85,0
12284,2008,46433.89,0
8896,2001,107353.41,1
12884,2002,75864.37,0
20159,2003,44353.48,1
12152,2002,36064.9,1
15965,2013,48732.3,1
20133,2005,54333.88,1
12415,1999,19161.17,1
19252,2002,42734.57,1
15860,1998,30900.69,1
9934,2014,40733.03,1
15359,2005,88227.05,0
11838,2005,41243.13,1
17965,2013,66631.83,0
18478,2000,57171.68,1
17109,2004,59515.98,1
15847,2000,51513.8,1
13449,1998,24210.86,1
12963,2000,97426.89,0
12205,2007,118683.88,0
10271,2007,75090.56,1
17705,1998,58408.8,1
13101,2013,78146.07,0
17572,2004,66179.15,0
21870,2006,66789.62,0
15325,2005,46603.46,1
15617,1998,86698.64,0
17635,2003,67786.04,0
16985,1998,35854.61,1
12860,2016,78687.84,1
34786,2010,92418.81,0
14923,2000,6795.43,1
8815,2004,51705.59,1
17687,2007,78406.76,0
8037,2000,71740.45,0
12693,2006,51614.29,1
29780,2006,102599.67,1
9797,2004,36884.55,1
14133,2010,39608.32,1
16114,1999,92863.52,0
12826,2004,58261.05,1
11142,2004,41598.66,1
12594,1999,22230.59,1
10989,2001,73933.39,1
16152,2007,61985.01,0
10959,2003,44239.98,1
27200,2002,75540.43,0
15327,2013,110902.33,1
14475,2003,74456.75,1
11773,2006,88605.94,0
19052,2001,53751.44,1
14004,2013,88172.63,1
7945,2000,49433.35,1
8243,1999,74453.87,1
9335,2001,66711.18,1
13670,2006,84427.57,0
14570,2005,82062.22,0
15001,2002,87725.15,0
9269,1998,20804.82,1
13472,2006,76400.59,1
4805,2017,80813.75,1
24736,2014,34340.72,1
14033,2011,68558.01,1
17936,2009,36074.71,1
13793,2007,47232.19,1
23043,1998,96436.56,0
18388,2009,92996.11,0
17631,2009,65791.07,0
23283,2003,94584.87,0
20602,2008,44496.47,1
5980,2004,52354.16,1
16211,2005,86566.33,0
7295,1998,81916.37,0
21504,2009,27866.93,1
11188,2014,91818.91,0
12032,2002,66541.46,1
10598,2014,44994.69,1
17280,2012,90131.41,0
11284,1998,70701.44,0
6978,2001,51235.55,1
21942,2009,91379.05,0
14936,1998,73113.9,1
18606,1998,22596.87,1
21510,2011,73144.51,0
9529,2003,100463.02,1
16026,2003,37628.42,1
13274,2002,94247.39,1
20282,2014,95962.26,0
21406,2007,44578.12,1
15744,2006,60631.77,0
10971,2001,62504.57,0
7598,2001,98147.72,0
18089,2006,23233.46,1
23644,2004,62348.19,0
21073,1998,36103.44,1
14518,2010,43058.87,1
9035,1999,35427.67,1
15260,2007,92054.12,0
20213,2003,75206.31,0
7565,2007,106277.39,1
4149,2001,88551.27,0
6863,1998,15760.12,1
10103,2010,100340.85,1
16907,2003,77726.43,0
22795,2001,69533.25,0
15788,2002,44296.13,1
16114,2010,68915.19,0
10407,2002,99553.56,0
10124,2000,98678.26,0
13875,1999,43505.91,1
16281,2011,104242.38,0
15112,1998,63429.94,0
12546,2005,31172.0,1
12771,2006,60092.78,0
8098,2006,28459.37,1
6869,2015,82061.9,0
10026,2010,85564.91,0
10154,2005,60325.17,1
10161,2003,78659.0,0
13407,2011,75252.53,0
12162,1998,17236.79,1
15418,2004,92746.51,0
22030,2001,75167.14,0
9743,2014,39702.32,1
18084,1999,49272.53,1
13512,2002,69949.91,1
10642,2014,93074.13,1
14797,1998,56348.11,1
11544,1998,114576.41,1
10265,2008,63185.39,1
12594,2001,96691.99,1
12618,2001,14252.16,1
11074,1999,68718.2,1
11250,1998,40051.85,1
15674,1998,80948.12,0
8950,2004,80306.16,0
11189,1999,50610.24,1
17499,2006,103495.63,1
11158,2013,71242.91,1
16924,2004,56902.65,1
16258,2002,28190.18,1
10170,2007,78370.37,0
10219,2000,44308.8,0
10680,2001,104678.93,0
10148,2007,101252.15,0
7146,2001,39026.24,1
18035,2002,75579.19,0
25779,2007,41257.1,1
27404,2003,42637.92,0
13015,2005,87608.55,0
11294,1998,52240.85,1
9345,2006,66253.79,1
13737,2009,42038.5,1
14757,2005,42298.28,1
24662,2014,93933.8,0
15069,2000,33001.32,1
16766,2014,95763.37,0
8710,2009,82609.51,0
12748,2009,92496.97,0
15244,1999,51973.42,1
13835,1999,54486.9,1
20627,2003,40724.26,1
12402,2006,76954.59,0
11994,1998,51284.04,1
10917,1998,88919.28,0
13707,2001,41772.73,1
22144,2015,108270.27,1
7376,2006,61685.45,1
24639,2010,65778.8,1
10008,2015,74792.96,1
11245,1999,47230.21,1
8949,2007,39489.56,1
18945,1998,47746.91,0
13121,2012,82659.77,0
9845,2008,46875.22,0
12724,1998,54426.12,1
12663,2009,98861.5,0
11916,2014,51105.44,1
18627,2002,72691.14,0
13837,2011,62679.52,0
4543,2000,87970.61,0
10366,2002,20168.72,1
15493,2003,33263.99,1
14665,2001,20658.77,1
16665,2001,108366.82,1
12761,2007,87801.46,1
15208,2014,98104.13,0
9098,2007,72261.53,0
18564,2001,43625.02,1
13852,2002,51996.33,1
12405,2012,77220.68,1
18027,2001,80960.43,0
13547,2006,112646.29,1
19813,1998,30462.34,1
11556,1999,61020.74,0
16294,2001,30982.55,1
11000,2000,31990.11,1
10858,2013,104462.05,1
10377,1999,54019.59,1
15331,2002,98601.98,0
8110,2003,49199.35,1
11829,1999,89488.25,1
14706,2010,73109.47,0
26396,2001,23038.99,1
11086,2003,61515.32,0
16313,2002,113847.0,1
17147,1999,19767.74,1
9175,1998,59848.78,1
9996,1998,39211.46,1
11383,2003,79486.2,0
16793,2008,65718.8,0
21290,1998,28816.61,1
22143,1998,28207.82,1
15953,1999,48178.74,1
11290,2007,82255.06,0
18101,2004,37519.16,1
13678,2009,86166.39,1
9768,1998,104096.92,1
9615,2005,24746.51,1
13542,1998,49303.11,1
12534,2000,74750.19,0
13087,2014,104943.45,0
16848,1998,68600.55,0
12121,2004,59388.53,1
13442,2009,106549.04,1
19098,2006,105500.5,1
11898,2003,34397.98,1
13480,2009,75742.92,0
15041,1998,97266.88,1
15918,2003,84992.07,0
13610,2000,20077.84,1
10857,2003,60891.44,1
6537,1999,76168.87,1
22100,1998,33996.57,1
12664,2005,27936.81,1
11348,2007,53483.07,0
19437,2000,57074.28,1
14798,2001,83289.99,0
11395,1999,23566.45,1
10474,2000,65968.01,0
9499,1998,76511.55,0
19250,2008,55994.31,0
15988,2004,98710.16,0
11449,1999,86188.45,0
11607,2002,101871.63,0
12861,2005,31153.96,1
17394,2003,49317.84,1
15304,2003,81771.63,1
17112,2004,67186.26,0
13195,2002,48524.53,0
17565,2015,66363.77,0
15969,2006,63454.2,0
16081,2008,41025.82,1
21508,2006,24378.78,1
8720,2006,65950.68,0
19346,2011,56370.12,1
13053,1999,54176.68,1
15381,1999,47053.14,1
15063,2007,76762.56,0
19924,2001,85925.93,0
10975,2000,39073.28,1
9840,1998,65831.27,0
13187,1999,57011.28,1
8243,2011,66979.77,0
20161,2003,81996.15,0
11132,2010,61998.22,0
11736,1999,88292.72,0
9598,2000,51132.17,1
6447,2011,69956.5,1
12708,1998,92959.54,1
12064,1998,39830.54,1
9684,2001,60946.61,0
12124,1998,65337.33,0
7203,2009,38452.54,1
20034,2013,102736.37,1
15220,2011,38966.74,1
9612,2012,30456.53,1
10507,2007,69342.41,1
7778,2006,50891.0,1
20938,2010,78535.01,0
9586,2003,48843.88,1
14833,2000,45935.91,0
10720,2006,79142.49,0
11128,2004,89011.27,1
16686,2003,81810.91,0
25234,2005,80406.13,0
10960,1999,99364.75,0
5007,2001,16429.96,1
6718,2010,32562.04,1
13591,2002,95985.94,1
16648,1998,86659.58,0
25642,2002,93976.56,0
18706,2002,82804.91,0
6221,1999,64367.05,1
16464,2005,33009.26,1
8258,2015,84449.74,1
16694,1999,51631.82,1
19320,1998,5243.28,1
9063,2007,56274.41,1
8340,2004,71044.51,0
7025,2013,53776.91,1
9082,2000,114821.2,1
17179,1998,59900.54,1
12257,2001,61306.1,1
10822,2009,79958.12,0
17000,2000,13282.33,1
12696,2004,72222.46,1
8041,2003,117226.79,1
19103,2000,53031.76,1
16524,1999,87212.84,0
10956,1998,22699.35,1
19891,1999,51066.49,1
13937,2000,39801.75,1
19060,2009,58998.06,1
17917,2012,101890.37,1
13757,2017,108644.91,1
21218,2012,96992.78,0
15885,2007,87829.02,1
20233,2002,95577.95,0
19072,1998,19942.91,1
17542,2009,57319.78,1
8291,1999,36509.09,1
6487,2002,62055.86,1
21047,2013,40577.96,1
5146,1998,22582.04,1
9659,2003,32673.73,1
7352,2006,47074.09,0
11819,1999,102215.39,0
19728,2001,41648.7,1
8904,2005,41671.69,1
7538,2004,86433.31,0
25438,2006,88636.03,0
11721,2012,104177.76,0
18748,2002,84611.67,0
18460,2000,79119.09,0
16004,1999,50423.86,1
12171,2000,26794.14,1
9035,2001,89122.38,0
9151,1998,75396.06,0
28025,2013,77800.54,0
18981,2006,87553.07,0
11930,2000,56623.49,1
10321,1998,23383.61,1
8104,2013,88285.54,1
14926,2010,50505.45,1
11587,2004,80468.33,0
14012,2001,47749.08,0
23972,2001,91893.61,0
11397,1999,48953.08,0
16238,2003,45765.13,1
11351,2003,105247.41,1
7838,1998,32747.11,1
17231,1999,58375.09,1
13326,2001,104096.76,0
7063,2002,61805.74,1
11501,2009,77478.87,0
15055,2009,84159.34,0
20109,1998,33712.61,1
8757,2005,82649.98,0
17030,2009,56333.34,0
23092,2007,57636.15,1
17624,2007,56615.72,1
10265,2010,30263.46,1
22501,2014,117005.97,0
20193,2008,50205.9,1
25043,2000,40280.75,1
7490,2005,33545.22,1
8511,2007,87959.96,1
15084,2003,33336.11,1
15582,2008,96974.93,0
8046,2002,40168.68,1
21204,2000,21534.53,1
17878,2006,49920.91,1
9541,2004,36714.65,1
12249,2001,68440.58,0
9866,1998,61954.5,0
18887,2010,52548.44,1
17335,2003,43034.65,1
24902,2008,60187.38,0
16090,2015,70318.79,0
10985,2003,55756.53,0
17507,2002,53043.59,0
23209,2003,21089.05,1
17491,1998,39929.11,1
9646,1998,110461.58,0
10769,2007,67182.73,1
14739,2005,90403.36,1
16594,2004,97581.38,0
15494,2000,36097.73,1
13444,2000,27203.61,1
10061,2001,45955.15,1
17576,1999,24267.16,1
11936,2008,98962.37,0
16743,2004,96558.37,0
17297,2007,66044.65,0
17911,2004,75420.39,0
18430,2005,84528.51,0
6251,2007,83361.13,0
23060,2005,41559.47,1
13542,1998,63754.23,1
15590,2001,66313.92,1
16455,1998,29496.83,1
7654,2002,13360.55,1
12549,1999,90064.6,1
6172,2005,95105.47,1
8444,1998,58825.09,1
15919,2008,44427.39,1
16352,2008,95683.94,0
11734,2005,23322.97,1
10815,1999,64415.01,1
24506,1999,91959.09,0
8744,2009,71021.25,0
17204,2006,54510.11,1
17498,2000,91130.74,0
26315,2012,63578.49,0
5481,1999,30312.14,1
9699,1998,81732.27,1
17376,2007,112389.23,1
10342,2009,86982.1,1
17323,2007,48812.38,1
23139,2004,29527.02,1
10688,2010,48880.11,0
26332,2009,58764.43,1
6222,2003,100352.6,1
22271,2007,62426.55,0
12470,2003,84852.82,1
11305,2000,80719.24,0
19398,2011,95981.53,0
6898,2008,37362.07,1
12806,2005,25774.88,1
8842,2003,81036.07,0
9638,2004,46095.6,1
12809,2000,64190.14,1
10089,2008,78324.7,0
20257,1998,64925.08,0
13774,2006,76602.2,0
14725,2000,49046.15,1
12974,2001,36125.22,1
15246,2010,42443.65,1
16022,2001,99192.02,0
6764,2000,79199.15,0
10315,2001,28187.24,1
8527,2003,27429.87,1
18985,2006,67640.03,0
6605,1998,47560.87,0
12245,2005,59095.23,1
18957,2009,78884.25,0
21583,2007,34366.22,1
18296,2002,28578.93,1
13221,1999,79485.96,1
8275,1998,55226.23,1
10044,2001,25500.57,1
8830,2002,33079.8,1
9228,1999,77326.95,0
16146,2001,93848.4,0
14736,2007,58888.09,1
17043,2006,32140.47,1
12022,2010,73859.64,1
9811,2002,41785.06,0
10473,2004,72859.68,0
10701,2003,34868.28,1
19297,2006,73257.92,0
9915,2011,79400.66,1
21607,2010,63985.94,0
23571,2002,74323.22,0
15458,1999,40191.47,0
9395,2003,99647.05,0
15913,2006,80022.65,0
